Sale_ID,Cust_ID,Bikes,Sale_date,Resale Price (INR),Payment_Mode,EMI_Duration_Months,Satisfaction
8111,Cust_6177,Z650,2025-01-28,82397.97,UPI,0,8
8112,Cust_6178,Avenger 220,2024-03-09,93869.16,EMI,18,5
8113,Cust_6181,Avenger 220,2024-12-11,103523.56,Cash,0,5
8114,Cust_6186,FZ V3,2024-10-11,160108.36,Cash,0,10
8115,Cust_6189,Passion Pro,2024-12-06,52788.11,Cash,0,9
8116,Cust_6196,Ray ZR,2025-02-04,182508.08,Cash,0,4
8117,Cust_6197,Glamour,2024-07-29,147779.87,Card,0,7
8118,Cust_6199,Z650,2024-07-23,193369.71,EMI,9,10
8119,Cust_6203,Vulcan S,2024-10-02,287961.61,UPI,0,6
8120,Cust_6205,Z650,2024-04-30,201400.16,UPI,0,5
8121,Cust_6206,CT 100,2025-02-28,86644.72,Cash,0,5
8122,Cust_6208,Vulcan S,2025-02-02,71820.63,Card,0,7
8123,Cust_6209,250 Duke,2024-06-07,23507.08,UPI,0,2
8124,Cust_6210,Ninja 300,2024-09-03,136920.11,Card,0,9
8125,Cust_6214,FZ V3,2024-04-22,39158.9,UPI,0,2
8126,Cust_6216,Jupiter,2024-08-26,157551.21,Cash,0,10
8127,Cust_6219,Meteor 350,2024-03-14,69842.89,Card,0,4
8128,Cust_6221,Apache RTR 160,2024-09-10,48866.57,EMI,9,10
8129,Cust_6223,MT-15,2025-01-25,139248.27,Card,0,10
8130,Cust_6224,Himalayan,2024-04-28,101335.76,Cash,0,6
8131,Cust_6227,Z650,2025-01-03,159856.41,EMI,24,1
8132,Cust_6229,Glamour,2024-04-04,79033.39,Card,0,5
8133,Cust_6230,MT-15,2024-05-27,168063.78,EMI,12,6
8134,Cust_6231,Himalayan,2024-08-11,127710.3,EMI,12,9
8135,Cust_6232,Xtreme 160R,2024-06-05,140939.53,UPI,0,9
8136,Cust_6233,125 Duke,2024-04-21,99740.43,UPI,0,9
8137,Cust_6235,Splendor Plus,2024-05-03,189691.17,Cash,0,3
8138,Cust_6236,CBR 650R,2024-11-03,140102.42,Cash,0,4
8139,Cust_6239,Activa,2025-02-04,110164.84,UPI,0,8
8140,Cust_6243,Glamour,2025-02-27,171359.44,UPI,0,10
8141,Cust_6245,RC 390,2025-02-01,277202.19,UPI,0,2
8142,Cust_6248,Pulsar 150,2024-03-16,127874.75,EMI,6,8
8143,Cust_6249,Xtreme 160R,2025-02-07,167535.93,UPI,0,7
8144,Cust_6250,FZ V3,2025-02-01,205691.06,UPI,0,9
8145,Cust_6251,Ninja 400,2024-08-25,223061.69,UPI,0,5
8146,Cust_6255,Versys 650,2024-11-10,149244.55,EMI,12,2
8147,Cust_6258,Ninja 300,2024-08-04,192297.49,UPI,0,5
8148,Cust_6260,Passion Pro,2025-02-06,115025.5,Cash,0,2
8149,Cust_6263,Splendor Plus,2024-03-12,189887.41,EMI,6,5
8150,Cust_6264,FZ V3,2025-02-16,33602.95,Card,0,9
8151,Cust_6265,Unicorn,2024-11-16,206685.31,UPI,0,7
8152,Cust_6267,Ronin,2024-12-29,83726.13,Card,0,7
8153,Cust_6269,Splendor Plus,2024-11-29,153269.51,Cash,0,1
8154,Cust_6272,Ronin,2024-06-20,49647.32,Card,0,9
8155,Cust_6274,HF Deluxe,2024-03-09,99677.14,UPI,0,6
8156,Cust_6275,Avenger 220,2024-10-17,273039.8,UPI,0,7
8157,Cust_6276,Classic 350,2024-07-13,96054.66,UPI,0,2
8158,Cust_6277,390 Adventure,2024-11-30,212207.24,EMI,18,1
8159,Cust_6280,Dominar 400,2024-08-01,40853.72,Cash,0,4
8160,Cust_6281,Xtreme 160R,2025-02-27,59626.67,UPI,0,9
8161,Cust_6282,Platina 110,2025-02-12,77165.77,UPI,0,9
8162,Cust_6284,Passion Pro,2024-08-08,191325.75,Cash,0,3
8163,Cust_6285,390 Adventure,2024-10-05,218450.87,UPI,0,1
8164,Cust_6286,Platina 110,2025-01-26,77523.36,Cash,0,2
8165,Cust_6287,Jupiter,2024-10-26,265643.71,Cash,0,9
8166,Cust_6292,Xtreme 160R,2024-11-02,152697.83,UPI,0,9
8167,Cust_6293,Z650,2024-08-14,235766.81,Card,0,1
8168,Cust_6295,Avenger 220,2025-01-14,279713.45,Cash,0,9
8169,Cust_6297,FZ V3,2024-06-19,43056.52,Card,0,1
8170,Cust_6298,Ray ZR,2024-06-15,216596.62,Cash,0,10
8171,Cust_6299,Shine,2024-07-21,30673.46,UPI,0,4
8172,Cust_6300,Ronin,2024-07-07,193201.91,Card,0,5
8173,Cust_6303,Fascino 125,2024-12-02,209702.11,Cash,0,8
8174,Cust_6305,Ronin,2024-12-16,94086.5,Cash,0,5
8175,Cust_6306,Vulcan S,2024-12-10,224866.57,Card,0,10
8176,Cust_6308,Interceptor 650,2024-06-28,108281.68,Cash,0,4
8177,Cust_6309,Vulcan S,2024-07-14,124964.61,Cash,0,9
8178,Cust_6310,RC 390,2024-05-31,118151.61,Card,0,8
8179,Cust_6311,Ray ZR,2024-06-28,138312.36,UPI,0,9
8180,Cust_6316,Versys 650,2024-11-10,109056.56,Card,0,10
8181,Cust_6319,Ninja 300,2024-09-01,224810.45,Cash,0,7
8182,Cust_6321,Classic 350,2024-04-27,190346.56,EMI,18,5
8183,Cust_6322,Xtreme 160R,2024-05-24,119802.31,Card,0,10
8184,Cust_6323,Versys 650,2024-06-06,57089.23,Cash,0,1
8185,Cust_6326,Vulcan S,2024-12-21,151431.66,Card,0,6
8186,Cust_6329,CT 100,2025-01-03,136676.84,Cash,0,10
8187,Cust_6330,Z650,2024-04-24,58380.32,Cash,0,6
8188,Cust_6332,Classic 350,2024-12-16,64995.49,UPI,0,10
8189,Cust_6333,Platina 110,2024-06-30,176924.12,Cash,0,4
8190,Cust_6336,Himalayan,2024-09-17,217295.55,Card,0,2
8191,Cust_6337,Pulsar 150,2024-04-15,24330.03,Card,0,1
8192,Cust_6339,HF Deluxe,2024-06-01,199922.41,UPI,0,3
8193,Cust_6340,Xtreme 160R,2024-04-01,176699.23,Cash,0,9
8194,Cust_6341,390 Adventure,2024-03-18,248534.72,EMI,9,1
8195,Cust_6344,Hunter 350,2025-03-03,122087.87,Cash,0,5
8196,Cust_6345,Unicorn,2024-09-12,97759.17,Card,0,10
8197,Cust_6351,Shine,2024-10-09,83534.78,Cash,0,6
8198,Cust_6354,CT 100,2024-12-25,113906.45,Cash,0,9
8199,Cust_6355,FZ V3,2024-11-13,177942.84,Cash,0,1
8200,Cust_6356,Hunter 350,2024-03-30,234376.16,EMI,9,5
8201,Cust_6358,Splendor Plus,2024-07-15,150910.93,Cash,0,1
8202,Cust_6359,Hunter 350,2025-01-05,142001.18,EMI,9,2
8203,Cust_6361,FZ V3,2024-08-31,158051.07,Card,0,2
8204,Cust_6362,Dio,2024-06-15,175705.07,Card,0,5
8205,Cust_6363,FZ V3,2025-01-13,132502.62,Cash,0,10
8206,Cust_6367,Fascino 125,2024-10-07,116482.62,Card,0,4
8207,Cust_6373,Himalayan,2024-12-31,43529.42,Card,0,6
8208,Cust_6374,Shine,2024-09-16,166804.08,UPI,0,5
8209,Cust_6375,Glamour,2024-06-24,183990.82,Card,0,2
8210,Cust_6379,Shine,2025-01-09,38006.66,UPI,0,9
8211,Cust_6381,Glamour,2024-04-13,166985.25,Cash,0,10
8212,Cust_6382,Interceptor 650,2024-08-26,90144.01,Card,0,8
8213,Cust_6384,Ninja 400,2024-09-05,92029.5,UPI,0,10
8214,Cust_6386,Versys 650,2025-02-05,67898.41,Card,0,6
8215,Cust_6387,Pulsar 150,2024-12-12,190614.58,Card,0,5
8216,Cust_6390,R15 V4,2024-10-07,216470.09,UPI,0,10
8217,Cust_6391,Avenger 220,2024-04-24,164017.68,Card,0,2
8218,Cust_6393,Platina 110,2024-12-28,83803.2,UPI,0,4
8219,Cust_6394,Sport,2024-12-11,226375.43,Card,0,2
8220,Cust_6397,NTorq 125,2024-06-23,81902.83,Card,0,2
8221,Cust_6398,Unicorn,2024-11-14,219774.67,EMI,3,8
8222,Cust_6399,CBR 650R,2025-01-28,87214.91,EMI,18,4
8223,Cust_6400,Ronin,2024-03-15,159577.79,Cash,0,4
8224,Cust_6401,CBR 650R,2024-07-13,117713.96,EMI,18,7
8225,Cust_6402,Ninja 300,2025-02-08,170793.99,UPI,0,4
8226,Cust_6405,Ronin,2024-10-20,137155.12,UPI,0,9
8227,Cust_6406,Duke 200,2024-11-28,176808.61,Card,0,9
8228,Cust_6408,Dominar 400,2024-12-15,172996.25,UPI,0,3
8229,Cust_6409,Platina 110,2025-03-06,110596.16,EMI,12,6
8230,Cust_6412,Shine,2024-05-31,51536.56,UPI,0,7
8231,Cust_6413,Duke 200,2024-03-09,65309.69,UPI,0,10
8232,Cust_6414,MT-15,2025-02-09,245784.23,EMI,3,10
8233,Cust_6418,HF Deluxe,2024-10-21,59631.76,Cash,0,1
8234,Cust_6419,125 Duke,2024-10-01,125584.92,Card,0,9
8235,Cust_6420,NTorq 125,2024-04-05,115968.41,Card,0,7
8236,Cust_6422,HF Deluxe,2024-09-26,120728.94,EMI,9,10
8237,Cust_6424,Platina 110,2024-10-08,45538.97,UPI,0,7
8238,Cust_6425,Jupiter,2024-10-26,273452.37,EMI,12,9
8239,Cust_6427,Duke 200,2024-04-11,158465.54,UPI,0,6
8240,Cust_6431,Dio,2025-02-25,54161.76,Cash,0,8
8241,Cust_6432,Ninja 400,2024-10-05,63453.84,UPI,0,5
8242,Cust_6433,Duke 200,2024-07-18,281502.84,EMI,24,8
8243,Cust_6434,Duke 200,2024-07-04,97379.61,Card,0,10
8244,Cust_6435,CBR 650R,2024-05-30,243406.42,UPI,0,1
8245,Cust_6436,HF Deluxe,2024-04-30,42597.35,Card,0,3
8246,Cust_6438,Dominar 400,2024-12-18,103488.71,EMI,6,4
8247,Cust_6439,Z650,2024-05-04,235653.52,UPI,0,10
8248,Cust_6441,MT-15,2024-12-16,155888.85,EMI,6,8
8249,Cust_6443,Apache RTR 160,2024-07-15,133551.6,UPI,0,8
8250,Cust_6446,Splendor Plus,2024-10-10,49860.73,UPI,0,2
8251,Cust_6447,R15 V4,2024-05-15,97331.9,UPI,0,7
8252,Cust_6449,Sport,2025-01-28,175822.46,UPI,0,3
8253,Cust_6450,CT 100,2024-05-15,93432.93,EMI,18,6
8254,Cust_6452,CBR 650R,2024-12-15,152729.29,UPI,0,4
8255,Cust_6454,Duke 200,2024-04-03,184920.72,UPI,0,10
8256,Cust_6455,FZ V3,2024-09-23,44638.91,UPI,0,4
8257,Cust_6458,NTorq 125,2025-02-26,242666.02,Card,0,3
8258,Cust_6459,Passion Pro,2024-12-07,170526.97,Card,0,2
8259,Cust_6461,Xtreme 160R,2024-08-26,199198.27,Cash,0,4
8260,Cust_6463,Z650,2025-02-22,136163.04,UPI,0,10
8261,Cust_6465,Glamour,2024-07-20,175676.03,UPI,0,2
8262,Cust_6468,Avenger 220,2025-03-07,61815.75,UPI,0,7
8263,Cust_6470,CBR 650R,2024-09-01,80806,UPI,0,1
8264,Cust_6471,Ninja 300,2024-11-20,95243.86,UPI,0,1
8265,Cust_6472,Avenger 220,2024-09-15,136775.45,UPI,0,10
8266,Cust_6474,125 Duke,2024-07-05,38769.92,EMI,9,10
8267,Cust_6477,CBR 650R,2024-03-19,67049.54,UPI,0,1
8268,Cust_6478,Jupiter,2025-02-19,178283.46,UPI,0,4
8269,Cust_6479,HF Deluxe,2024-07-21,166931.57,Card,0,5
8270,Cust_6483,Sport,2024-11-17,91290.9,Card,0,2
8271,Cust_6484,Fascino 125,2024-08-06,165052.51,EMI,12,7
8272,Cust_6487,Hunter 350,2024-03-26,171273.23,Cash,0,4
8273,Cust_6488,Avenger 220,2024-07-29,50921.6,Cash,0,8
8274,Cust_6492,Activa,2024-10-10,194065.91,UPI,0,1
8275,Cust_6493,Sport,2024-10-17,135623.95,Cash,0,10
8276,Cust_6495,Shine,2024-12-10,164235.81,UPI,0,1
8277,Cust_6496,Ninja 300,2024-12-13,115010.93,Card,0,1
8278,Cust_6498,250 Duke,2025-02-06,200158.83,Cash,0,4
8279,Cust_6500,Interceptor 650,2024-09-26,139884.36,Cash,0,1
8280,Cust_6504,Sport,2024-08-08,213458.74,EMI,9,5
8281,Cust_6505,Meteor 350,2024-12-26,148947.71,EMI,12,6
8282,Cust_6506,Avenger 220,2024-08-31,211131.25,Cash,0,7
8283,Cust_6508,Xtreme 160R,2024-04-03,98212.45,Cash,0,8
8284,Cust_6514,Apache RTR 160,2024-09-04,115332.52,UPI,0,8
8285,Cust_6515,Shine,2024-12-27,33427.81,UPI,0,10
8286,Cust_6516,Glamour,2024-10-21,132592.98,Card,0,4
8287,Cust_6517,Fascino 125,2025-02-11,299476.39,Card,0,10
8288,Cust_6519,Splendor Plus,2024-11-13,240296.52,EMI,3,9
8289,Cust_6520,Ronin,2024-07-06,194099.04,UPI,0,9
8290,Cust_6522,Duke 200,2025-01-21,263105.83,Card,0,3
8291,Cust_6524,Hunter 350,2024-06-25,66341.87,Cash,0,7
8292,Cust_6525,NTorq 125,2024-09-09,60942.02,Cash,0,4
8293,Cust_6526,Platina 110,2024-11-10,94628.82,UPI,0,10
8294,Cust_6528,Sport,2024-04-27,249866.3,Cash,0,7
8295,Cust_6529,Classic 350,2024-08-11,161790.37,UPI,0,6
8296,Cust_6534,Ninja 300,2024-09-28,56651.82,UPI,0,9
8297,Cust_6535,Shine,2025-02-08,56329.93,Cash,0,7
8298,Cust_6537,Classic 350,2024-11-30,177684.46,Card,0,8
8299,Cust_6539,Interceptor 650,2024-12-29,175778.35,UPI,0,5
8300,Cust_6542,Ray ZR,2024-05-01,176933.02,Cash,0,4
8301,Cust_6543,Hunter 350,2024-11-09,181210.31,UPI,0,1
8302,Cust_6545,Ninja 300,2024-09-06,199592.92,UPI,0,8
8303,Cust_6546,Ninja 400,2024-12-24,92362.11,Card,0,6
8304,Cust_6550,Passion Pro,2024-09-08,32095.15,UPI,0,4
8305,Cust_6553,Sport,2025-02-25,44933.79,UPI,0,10
8306,Cust_6554,Ronin,2024-09-16,123604.64,UPI,0,5
8307,Cust_6555,Ninja 300,2024-09-28,229343.42,EMI,12,4
8308,Cust_6557,R15 V4,2024-04-10,169517.7,Card,0,7
8309,Cust_6560,Passion Pro,2024-04-13,60656.2,Cash,0,6
8310,Cust_6561,FZ V3,2025-01-14,180493.99,UPI,0,3
8311,Cust_6562,Vulcan S,2024-12-19,226609.1,Cash,0,10
8312,Cust_6566,390 Adventure,2024-03-13,272141.95,Card,0,1
8313,Cust_6567,Interceptor 650,2024-11-29,106467.64,EMI,6,10
8314,Cust_6568,Platina 110,2025-02-05,65353.81,Cash,0,5
8315,Cust_6572,Fascino 125,2024-09-03,158467.91,Cash,0,1
8316,Cust_6573,Dio,2024-04-25,109304.96,UPI,0,1
8317,Cust_6574,Vulcan S,2024-12-15,162611.4,Card,0,6
8318,Cust_6575,Ninja 400,2024-03-24,54920.23,Cash,0,4
8319,Cust_6576,NTorq 125,2025-01-22,73777.01,Card,0,8
8320,Cust_6579,Duke 200,2025-01-30,100176.18,Cash,0,2
8321,Cust_6580,CBR 650R,2024-08-31,76592.53,UPI,0,4
8322,Cust_6582,R15 V4,2024-04-26,80892.4,EMI,12,8
8323,Cust_6583,Z650,2024-11-21,176359.76,Card,0,8
8324,Cust_6585,RC 390,2024-12-30,64976.18,Cash,0,10
8325,Cust_6588,HF Deluxe,2024-08-06,218951.07,Cash,0,3
8326,Cust_6589,R15 V4,2025-02-14,211466.58,EMI,9,4
8327,Cust_6591,Classic 350,2024-06-07,77143.69,UPI,0,10
8328,Cust_6593,125 Duke,2024-10-29,285080.94,UPI,0,2
8329,Cust_6594,Platina 110,2024-05-03,229663.79,UPI,0,4
8330,Cust_6595,Xtreme 160R,2024-07-15,243992.88,EMI,18,9
8331,Cust_6597,CBR 650R,2024-08-22,164694.64,UPI,0,6
8332,Cust_6603,250 Duke,2024-12-27,82629.68,UPI,0,4
8333,Cust_6604,Sport,2024-06-08,148801.14,EMI,3,1
8334,Cust_6605,Passion Pro,2024-08-12,288857.31,Card,0,7
8335,Cust_6607,Apache RTR 160,2025-01-01,97026.37,Cash,0,2
8336,Cust_6609,Ninja 400,2025-01-31,145984.03,UPI,0,6
8337,Cust_6611,Activa,2024-12-08,166094.6,UPI,0,10
8338,Cust_6612,Apache RTR 160,2024-08-30,184804.54,Cash,0,1
8339,Cust_6615,Fascino 125,2024-05-31,180036.7,UPI,0,7
8340,Cust_6616,HF Deluxe,2025-02-14,233479.63,Card,0,4
8341,Cust_6618,Jupiter,2024-11-17,284199.92,UPI,0,3
8342,Cust_6619,RC 390,2024-07-24,162317.53,Cash,0,10
8343,Cust_6622,HF Deluxe,2024-04-04,60385.91,Card,0,7
8344,Cust_6624,FZ V3,2024-05-29,23759.29,Card,0,3
8345,Cust_6625,Himalayan,2024-12-12,195222.59,UPI,0,8
8346,Cust_6629,Apache RTR 160,2024-07-03,43851.03,UPI,0,4
8347,Cust_6630,MT-15,2024-04-25,60991.2,Cash,0,3
8348,Cust_6634,Splendor Plus,2024-08-03,289774.15,Cash,0,7
8349,Cust_6636,Platina 110,2024-06-19,55229.13,UPI,0,7
8350,Cust_6637,Unicorn,2024-12-17,94146.21,UPI,0,10
8351,Cust_6639,R15 V4,2025-02-02,70187.34,UPI,0,10
8352,Cust_6640,Platina 110,2024-09-10,255084.07,UPI,0,7
8353,Cust_6642,Unicorn,2024-06-10,34563.65,EMI,3,6
8354,Cust_6643,HF Deluxe,2024-05-13,38207.21,UPI,0,3
8355,Cust_6645,Classic 350,2025-01-02,41637.42,Cash,0,4
8356,Cust_6649,MT-15,2024-07-31,221101.93,Cash,0,8
8357,Cust_6650,MT-15,2024-10-08,74962.66,Cash,0,6
8358,Cust_6651,Unicorn,2024-10-30,239917.49,EMI,12,9
8359,Cust_6652,HF Deluxe,2025-02-14,197360.4,Cash,0,8
8360,Cust_6654,RC 390,2025-01-03,178669.78,UPI,0,8
8361,Cust_6655,Duke 200,2025-02-02,112137.56,Cash,0,10
8362,Cust_6656,Dominar 400,2024-08-22,97914.55,UPI,0,10
8363,Cust_6660,NTorq 125,2025-02-13,125015.68,UPI,0,7
8364,Cust_6661,Duke 200,2024-07-10,235352.6,Cash,0,10
8365,Cust_6663,MT-15,2025-03-01,113283.58,UPI,0,1
8366,Cust_6664,Versys 650,2024-04-25,141305.74,Card,0,5
8367,Cust_6666,Fascino 125,2024-04-05,307751.33,Card,0,7
8368,Cust_6667,250 Duke,2024-04-25,82760.77,EMI,3,10
8369,Cust_6668,Interceptor 650,2024-10-06,185087.43,Cash,0,9
8370,Cust_6670,Dominar 400,2024-10-02,197803.25,Cash,0,4
8371,Cust_6671,R15 V4,2024-06-17,225722.53,UPI,0,8
8372,Cust_6676,Shine,2024-12-07,192214.41,Cash,0,1
8373,Cust_6678,250 Duke,2024-11-27,205313.99,EMI,6,4
8374,Cust_6680,CBR 650R,2025-01-24,116644.19,UPI,0,4
8375,Cust_6682,Avenger 220,2025-02-19,99008.75,Cash,0,2
8376,Cust_6684,Glamour,2024-10-16,50605.67,Cash,0,10
8377,Cust_6686,Splendor Plus,2024-08-11,163971.02,Card,0,3
8378,Cust_6688,RC 390,2025-02-04,141976.94,Card,0,9
8379,Cust_6689,Ronin,2025-02-14,109683.58,Cash,0,7
8380,Cust_6690,Xtreme 160R,2024-12-31,130739.6,EMI,9,10
8381,Cust_6693,Xtreme 160R,2024-04-05,79060.5,Card,0,9
8382,Cust_6694,Ninja 400,2024-11-24,156067.75,Cash,0,8
8383,Cust_6695,Meteor 350,2024-03-13,111587.22,EMI,9,6
8384,Cust_6697,Apache RTR 160,2024-06-13,179706.12,UPI,0,6
8385,Cust_6698,Splendor Plus,2025-02-28,92445.16,EMI,24,2
8386,Cust_6702,Jupiter,2024-05-01,56111.67,Card,0,3
8387,Cust_6703,390 Adventure,2024-04-13,228914.82,Card,0,6
8388,Cust_6705,HF Deluxe,2024-10-09,99690.76,UPI,0,10
8389,Cust_6706,Glamour,2025-01-12,68604.17,Cash,0,7
8390,Cust_6708,Pulsar 150,2025-01-11,81284.47,Cash,0,5
8391,Cust_6710,125 Duke,2024-05-11,51371.3,Cash,0,4
8392,Cust_6711,Platina 110,2024-10-04,125708.13,EMI,24,8
8393,Cust_6715,Duke 200,2024-11-02,47057.29,EMI,12,2
8394,Cust_6718,Sport,2024-07-29,86953.17,UPI,0,3
8395,Cust_6719,Pulsar 150,2024-09-06,229844.28,Cash,0,10
8396,Cust_6722,125 Duke,2024-11-30,54221.77,EMI,12,4
8397,Cust_6724,Fascino 125,2024-10-26,56075.14,Card,0,10
8398,Cust_6725,Avenger 220,2025-02-22,96319.54,Card,0,6
8399,Cust_6727,RC 390,2025-01-01,141720.09,Card,0,5
8400,Cust_6729,Classic 350,2024-09-15,239551.05,UPI,0,5
8401,Cust_6730,RC 390,2024-07-18,222243.52,UPI,0,7
8402,Cust_6733,Interceptor 650,2024-05-13,124898.55,EMI,3,8
8403,Cust_6738,Sport,2024-08-10,150487.66,UPI,0,10
8404,Cust_6739,CT 100,2024-07-12,170870.29,UPI,0,3
8405,Cust_6740,Classic 350,2024-08-28,35928.56,EMI,9,4
8406,Cust_6742,Xtreme 160R,2025-01-08,231180.63,EMI,12,1
8407,Cust_6747,CBR 650R,2025-02-25,47603.38,Card,0,5
8408,Cust_6749,Glamour,2024-04-24,144911.13,Cash,0,10
8409,Cust_6750,Sport,2024-05-16,111342.11,EMI,12,8
8410,Cust_6751,Xtreme 160R,2024-04-05,253191.71,UPI,0,3
8411,Cust_6753,Meteor 350,2024-12-04,129551.85,UPI,0,10
8412,Cust_6755,Ronin,2024-12-27,30353.34,Cash,0,4
8413,Cust_6757,HF Deluxe,2024-03-23,172150.24,UPI,0,4
8414,Cust_6759,Duke 200,2024-09-23,130216.44,Cash,0,6
8415,Cust_6762,Sport,2024-10-18,154781.67,Card,0,10
8416,Cust_6768,FZ V3,2024-08-30,177953.65,UPI,0,10
8417,Cust_6770,Sport,2024-09-19,130796.94,Cash,0,3
8418,Cust_6773,Shine,2024-03-15,121669.43,UPI,0,4
8419,Cust_6775,125 Duke,2024-05-23,82656.14,UPI,0,6
8420,Cust_6778,Ronin,2024-08-25,188208.24,Card,0,6
8421,Cust_6779,Meteor 350,2025-02-22,41399.55,Cash,0,7
8422,Cust_6781,R15 V4,2025-02-01,93811.93,Cash,0,1
8423,Cust_6783,Ray ZR,2024-12-01,152896,Card,0,9
8424,Cust_6784,Ray ZR,2024-05-30,170517.52,Cash,0,2
8425,Cust_6785,Passion Pro,2025-02-05,127995.16,UPI,0,4
8426,Cust_6786,Dio,2024-06-21,66485.65,UPI,0,3
8427,Cust_6787,Glamour,2025-02-20,103147.21,UPI,0,3
8428,Cust_6788,Activa,2025-02-28,221450.92,Cash,0,5
8429,Cust_6792,HF Deluxe,2024-04-26,166624.96,Cash,0,7
8430,Cust_6793,Interceptor 650,2024-05-13,175622.7,EMI,12,7
8431,Cust_6795,Apache RTR 160,2024-12-21,95136.25,UPI,0,7
8432,Cust_6797,Z650,2024-05-09,172443.38,EMI,6,3
8433,Cust_6801,Versys 650,2024-06-12,86840.65,UPI,0,9
8434,Cust_6806,Ninja 400,2024-09-25,87367.08,Card,0,6
8435,Cust_6807,Ronin,2024-12-03,105619.7,Cash,0,10
8436,Cust_6808,Jupiter,2024-04-09,210425.72,Cash,0,8
8437,Cust_6813,Pulsar 150,2024-12-16,69605.98,UPI,0,1
8438,Cust_6815,Vulcan S,2024-12-04,101178.43,Card,0,4
8439,Cust_6816,250 Duke,2024-11-02,168619.55,EMI,18,7
8440,Cust_6817,Splendor Plus,2025-01-25,47605.03,UPI,0,9
8441,Cust_6823,Platina 110,2024-07-26,96715.1,Cash,0,3
8442,Cust_6827,Shine,2024-06-03,122693.24,Card,0,6
8443,Cust_6831,Ronin,2025-01-20,177376.22,Card,0,8
8444,Cust_6832,Vulcan S,2024-10-15,267875.6,Cash,0,3
8445,Cust_6833,Himalayan,2024-12-24,190668.07,EMI,9,10
8446,Cust_6834,MT-15,2025-02-23,84019.79,UPI,0,9
8447,Cust_6837,Avenger 220,2024-08-31,111338.6,Card,0,9
8448,Cust_6840,MT-15,2024-08-05,181580.97,UPI,0,6
8449,Cust_6841,HF Deluxe,2024-08-02,33894.82,UPI,0,5
8450,Cust_6846,RC 390,2024-05-22,86359.27,UPI,0,1
8451,Cust_6847,390 Adventure,2024-05-07,98925.47,UPI,0,10
8452,Cust_6849,CT 100,2024-08-12,119249.74,Cash,0,3
8453,Cust_6850,Glamour,2024-03-10,149448.7,Card,0,4
8454,Cust_6853,125 Duke,2024-11-24,112010.61,Card,0,5
8455,Cust_6855,R15 V4,2024-06-17,43600.38,EMI,24,8
8456,Cust_6857,Avenger 220,2024-08-27,46046.71,UPI,0,10
8457,Cust_6861,Unicorn,2024-06-05,75954.74,Card,0,7
8458,Cust_6862,Vulcan S,2024-12-31,230422.04,Card,0,10
8459,Cust_6865,RC 390,2024-11-25,182329.12,UPI,0,6
8460,Cust_6868,Platina 110,2024-12-10,110115.96,Cash,0,3
8461,Cust_6870,CT 100,2024-12-24,83648.09,Card,0,10
8462,Cust_6872,Ray ZR,2024-12-13,275849.27,UPI,0,10
8463,Cust_6873,Himalayan,2024-10-05,116666.45,EMI,3,1
8464,Cust_6874,Glamour,2025-02-19,44253.53,Card,0,10
8465,Cust_6875,Ninja 400,2024-10-23,52577,Cash,0,3
8466,Cust_6876,Ninja 300,2024-11-24,191768.72,UPI,0,9
8467,Cust_6877,HF Deluxe,2024-04-29,230208.09,Cash,0,10
8468,Cust_6878,Ray ZR,2025-01-21,184391.32,Card,0,1
8469,Cust_6880,Dominar 400,2024-08-26,96455.6,Cash,0,8
8470,Cust_6882,Classic 350,2024-04-12,75145.16,Cash,0,6
8471,Cust_6884,NTorq 125,2025-01-28,144012.57,UPI,0,9
8472,Cust_6887,Platina 110,2024-12-01,36751.97,UPI,0,4
8473,Cust_6897,Glamour,2025-01-06,310844.97,UPI,0,5
8474,Cust_6898,Avenger 220,2024-11-30,152274.54,Card,0,6
8475,Cust_6900,Xtreme 160R,2024-10-19,29649.59,EMI,9,9
8476,Cust_6903,Splendor Plus,2024-05-20,115828.07,Card,0,6
8477,Cust_6905,Interceptor 650,2024-10-31,90433.9,UPI,0,10
8478,Cust_6912,FZ V3,2024-09-03,78549.34,UPI,0,10
8479,Cust_6913,Dio,2024-09-21,94977.81,UPI,0,10
8480,Cust_6916,390 Adventure,2024-07-21,131971.47,UPI,0,3
8481,Cust_6917,250 Duke,2024-06-13,57047.54,EMI,24,4
8482,Cust_6918,Platina 110,2024-08-22,142163.81,UPI,0,1
8483,Cust_6919,Vulcan S,2024-08-24,48692.26,Cash,0,2
8484,Cust_6926,Dominar 400,2025-01-29,124537.84,EMI,6,4
8485,Cust_6927,Interceptor 650,2025-02-11,44423.12,UPI,0,10
8486,Cust_6928,Activa,2024-04-08,159511.4,Card,0,4
8487,Cust_6930,FZ V3,2024-09-29,25260.21,UPI,0,10
8488,Cust_6933,Apache RTR 160,2025-02-02,38858.34,Cash,0,10
8489,Cust_6935,Meteor 350,2024-06-24,274298.37,Cash,0,1
8490,Cust_6939,Dio,2025-02-09,69014.3,Cash,0,8
8491,Cust_6940,R15 V4,2024-11-16,34506.33,EMI,18,3
8492,Cust_6941,CT 100,2024-06-28,185111.28,EMI,6,9
8493,Cust_6942,250 Duke,2024-11-28,37459.68,Cash,0,8
8494,Cust_6944,Z650,2024-05-09,215176.63,UPI,0,8
8495,Cust_6945,FZ V3,2024-09-03,174678.62,EMI,9,10
8496,Cust_6947,RC 390,2024-08-08,132112.42,Card,0,4
